epoch,train_loss,val_loss,val_roc_auc_score
1,0.9163314564661547,0.6138941049575806,0.7338882015521314
2,0.6054089270306356,0.5871789455413818,0.8129069346030317
3,0.5427570406234625,1.2703355550765991,0.7891188342768591
4,0.5652885378310175,0.8186786770820618,0.8535785251002886
5,0.5359945866194639,1.295949101448059,0.7926742398680314
6,0.5451367127172875,0.9298796057701111,0.8591709469001111
7,0.5811423173908031,0.45445841550827026,0.8371199340156713
8,0.6219877262007106,0.938373863697052,0.8491295817243404
9,0.5309048696900859,0.39992234110832214,0.8545595421087492
10,0.49186824691115005,0.53809654712677,0.8569964633399567
11,0.4850464883175763,5.257238864898682,0.8560341918794286
12,0.5231333921353022,0.32103976607322693,0.8408440495382348
13,0.4980470664573438,0.5215489268302917,0.8620265187018082
14,0.5290728281393196,0.40552952885627747,0.8573213861707843
15,0.49856320971792395,0.5878018140792847,0.8623701870805685
16,0.5385947534532258,0.5960091948509216,0.8646196528324523
17,0.4786501196071957,0.49237340688705444,0.8615641285194766
18,0.4799820857517647,0.40528494119644165,0.8637198665316987
19,0.47382044995372946,0.6128861904144287,0.8652819955260626
20,0.47437050893451227,0.27122917771339417,0.862651370299554
21,0.49855182658542285,0.350523978471756,0.8599957510091353
22,0.48806074622905615,0.4218059182167053,0.8657131431285069
23,0.47800654218052374,0.820313036441803,0.8655256876491833
24,0.4800134784344471,0.6459805965423584,0.8601269698446619
25,0.465388272747849,0.420724093914032,0.8653944688136567
26,0.45864595326058794,0.41760069131851196,0.8657381371924169
27,0.45783554288474,0.38584795594215393,0.8669815918719304
28,0.45788579366423865,0.5245792269706726,0.865481948037341
29,0.4572962296731544,0.39469316601753235,0.8665691898174184
30,0.45457518191048596,0.40759193897247314,0.8662005273747484
31,0.451820809168346,0.639557421207428,0.8665441957535085
32,0.4452112725738323,0.5712984204292297,0.8665441957535086
33,0.4452889439734546,0.32701385021209717,0.8592396805758633
34,0.44782347028905695,0.40709546208381653,0.8622202226971094
35,0.440406868177833,0.4229271411895752,0.8641447656181656
36,0.4325504028097247,0.42675283551216125,0.8618015721266199
37,0.44049604553164856,0.3458535373210907,0.8579399892525527
