epoch,train_loss,val_loss,val_roc_auc_score
1,0.7710984777659178,0.7491658926010132,0.7369505175695121
2,0.5672429441474378,0.4728429615497589,0.7941674789954973
3,0.5233431099914014,0.5264503955841064,0.8157174024044934
4,0.5118665299378335,0.5779890418052673,0.8243396927076079
5,0.4808198185637593,0.5488256812095642,0.8267708768509493
6,0.4704599417746067,0.5474421381950378,0.8369249872348328
7,0.4674449977464974,0.4768286347389221,0.835723901035139
8,0.4558867854066193,0.44848519563674927,0.8350682356217797
9,0.4570664237253368,0.4659021198749542,0.8368263473053892
10,0.4652080391533673,0.6068800687789917,0.831789908554983
11,0.48576882341876626,0.5955109000205994,0.8346040477185164
12,0.46996119571849704,0.5989381074905396,0.8423791950981757
13,0.45931301917880774,0.5932763814926147,0.8396985099568306
14,0.46003153221681714,0.409747451543808,0.8396520911665041
15,0.44546846440061927,0.528273344039917,0.8339773940491111
16,0.45217510173097253,0.6639033555984497,0.8356020517105324
17,0.46991875814273953,0.550823450088501,0.8391124727289607
18,0.4595987149514258,0.567413330078125,0.8354163765492271
19,0.44793472811579704,0.5801275968551636,0.8354976094322981
20,0.43245048029348254,0.43078669905662537,0.8384800167107644
21,0.4946431238204241,0.5891558527946472,0.8364840087267325
22,0.4519723542034626,0.6030409336090088,0.8389848210555634
